,geo_value,time_value,direction,value,stderr,sample_size
734,18075,20200516,1,14.679976512038,,
735,18077,20200516,0,-3.0952086170608,,
736,18079,20200516,0,3.6055525509284,,
737,18081,20200516,0,13.277105843823,,
738,18083,20200516,0,0.0,,
739,18085,20200516,0,2.5171163914619,,
740,18087,20200516,0,2.5243600747211,,
741,18089,20200516,0,13.388452562653,,
742,18091,20200516,0,2.7300524170064,,
743,18093,20200516,1,13.224597751818,,
744,18095,20200516,0,2.3153686452778,,
745,18097,20200516,1,16.172808532608,,
746,18099,20200516,0,2.1617882312249,,
747,18101,20200516,0,0.0,,
748,18103,20200516,0,2.815632391035,,
749,18105,20200516,0,0.0,,
750,18107,20200516,0,18.258646773436,,
751,18109,20200516,0,1.4186610676843,,
752,18111,20200516,0,0.0,,
753,18113,20200516,0,2.0945040214477,,
754,18115,20200516,0,17.021276595745,,
755,18117,20200516,0,0.0,,
756,18119,20200516,0,0.0,,
757,18121,20200516,1,5.9042333353014,,
758,18123,20200516,0,0.0,,
759,18125,20200516,0,16.143352974413,,
760,18127,20200516,0,4.1082464243584,,
761,18129,20200516,0,0.0,,
762,18131,20200516,0,0.0,,
763,18133,20200516,1,58.548009367682,,
764,18135,20200516,0,4.0543279951348,,
765,18137,20200516,0,3.5305747775738,,
766,18139,20200516,0,0.0,,
767,18141,20200516,0,9.5649422792522,,
768,18143,20200516,0,12.566497717086,,
769,18145,20200516,-1,4.4713720405106,,
770,18147,20200516,0,4.9316960102579,,
771,18149,20200516,1,4.3487714720591,,
772,18151,20200516,0,-5.7813493669422,,
773,18153,20200516,0,0.0,,
774,18155,20200516,1,9.3014603292717,,
775,18157,20200516,0,5.1090266282468,,
776,18159,20200516,0,0.0,,
777,18161,20200516,0,0.0,,
778,18163,20200516,0,0.0,,
779,18165,20200516,0,0.0,,
780,18167,20200516,0,2.8027429511015,,
781,18169,20200516,0,6.4524454768357,,
782,18171,20200516,0,0.0,,
783,18173,20200516,0,4.7620559382838,,
784,18175,20200516,0,0.0,,
785,18177,20200516,0,1.5178191973772,,
786,18179,20200516,0,3.5340684195646,,
787,18181,20200516,0,58.086465853456,,
788,18183,20200516,0,0.0,,
789,19001,20200516,0,0.0,,
790,19003,20200516,0,0.0,,
791,19005,20200516,-1,0.0,,
792,19007,20200516,0,0.0,,
793,19009,20200516,-1,0.0,,
794,19011,20200516,0,-3.899395593683,,
795,19013,20200516,0,17.526747340507,,
796,19015,20200516,0,0.0,,
797,19017,20200516,0,3.990104540739,,
798,19019,20200516,1,0.0,,
799,19021,20200516,0,-5.0968399592253,,
800,19023,20200516,0,0.0,,
801,19025,20200516,0,0.0,,
802,19027,20200516,0,0.0,,
803,19029,20200516,0,0.0,,
804,19031,20200516,-1,0.0,,
805,19033,20200516,1,4.7114252061249,,
806,19035,20200516,0,8.900756564308,,
807,19037,20200516,0,0.0,,
808,19039,20200516,0,31.931878658861,,
809,19041,20200516,0,0.0,,
810,19043,20200516,0,0.0,,
811,19045,20200516,0,0.0,,
812,19047,20200516,1,71.343638525565,,
813,19049,20200516,0,17.120905695911,,
814,19051,20200516,0,0.0,,
815,19053,20200516,0,0.0,,
816,19055,20200516,0,5.8785491740638,,
817,19057,20200516,-1,-5.1325480534812,,
818,19059,20200516,0,0.0,,
819,19061,20200516,0,9.2486974751056,,
820,19063,20200516,0,0.0,,
821,19065,20200516,0,0.0,,
822,19067,20200516,0,6.3930443677279,,
823,19069,20200516,0,0.0,,
824,19071,20200516,0,0.0,,
825,19073,20200516,-1,0.0,,
826,19075,20200516,0,0.0,,
827,19077,20200516,0,0.0,,
828,19079,20200516,-1,0.0,,
829,19081,20200516,0,0.0,,
830,19083,20200516,0,5.9361272705687,,
831,19085,20200516,0,0.0,,
832,19087,20200516,0,0.0,,
833,19089,20200516,0,0.0,,
834,19091,20200516,-1,0.0,,
835,19093,20200516,0,-14.577259475219,,
836,19095,20200516,0,6.1789421651013,,
837,19097,20200516,0,0.0,,
838,19099,20200516,0,2.6892564205997,,
839,19101,20200516,1,10.931948619841,,
840,19103,20200516,0,1.3232764324467,,
841,19105,20200516,0,0.0,,
842,19107,20200516,0,9.7599063048995,,
843,19109,20200516,0,0.0,,
844,19111,20200516,0,0.0,,
845,19113,20200516,0,4.4109992677741,,
846,19115,20200516,1,18.124150430449,,
847,19117,20200516,0,0.0,,
848,19119,20200516,0,0.0,,
849,19121,20200516,1,12.241400416208,,
850,19123,20200516,1,4.5259108395565,,
851,19125,20200516,0,3.007247466394,,
852,19127,20200516,-1,17.780487185349,,
853,19129,20200516,0,6.6185717122245,,
854,19131,20200516,1,0.0,,
855,19133,20200516,0,0.0,,
856,19135,20200516,0,12.97521733489,,
857,19137,20200516,0,10.083694665726,,
858,19139,20200516,-1,11.719482467654,,
859,19141,20200516,0,14.542281683996,,
860,19143,20200516,0,16.784155756965,,
861,19145,20200516,0,0.0,,
862,19147,20200516,1,11.253657438668,,
863,19149,20200516,-1,15.887516384001,,
864,19151,20200516,0,0.0,,
865,19153,20200516,0,15.913138744209,,
866,19155,20200516,0,-1.0728923030706,,
867,19157,20200516,0,10.808473843493,,
868,19159,20200516,0,0.0,,
869,19161,20200516,0,0.0,,
870,19163,20200516,0,2.3129007823387,,
871,19165,20200516,0,0.0,,
872,19167,20200516,-1,14.345144168699,,
873,19169,20200516,0,2.0593716856987,,
874,19171,20200516,0,23.73323840038,,
875,19173,20200516,0,0.0,,
876,19175,20200516,0,8.1692672167307,,
877,19177,20200516,0,0.0,,
878,19179,20200516,0,28.596757127742,,
879,19181,20200516,1,5.8290910504022,,
880,19183,20200516,0,31.86888231277,,
881,19185,20200516,0,0.0,,
882,19187,20200516,0,0.0,,
883,19189,20200516,0,0.0,,
884,19191,20200516,0,0.0,,
885,19193,20200516,0,44.613847750395,,
886,19195,20200516,0,13.548299688389,,
887,19197,20200516,1,7.9605158414265,,
888,20001,20200516,0,0.0,,
889,20003,20200516,-1,0.0,,
890,20005,20200516,-1,0.0,,
891,20007,20200516,0,0.0,,
892,20009,20200516,0,0.0,,
893,20011,20200516,0,0.0,,
894,20013,20200516,1,0.0,,
895,20015,20200516,0,0.0,,
896,20017,20200516,0,0.0,,
897,20019,20200516,0,0.0,,
898,20021,20200516,0,0.0,,
899,20023,20200516,0,0.0,,
900,20025,20200516,0,0.0,,
901,20027,20200516,0,0.0,,
902,20029,20200516,0,0.0,,
903,20031,20200516,0,0.0,,
904,20033,20200516,0,0.0,,
905,20035,20200516,0,0.0,,
906,20037,20200516,0,0.0,,
907,20039,20200516,0,0.0,,
908,20041,20200516,0,0.0,,
909,20043,20200516,0,0.0,,
910,20045,20200516,0,0.81793569389575,,
911,20047,20200516,0,0.0,,
912,20049,20200516,0,0.0,,
913,20051,20200516,0,0.0,,
914,20053,20200516,0,0.0,,
915,20055,20200516,0,0.0,,
916,20057,20200516,0,44.617626937149,,
917,20059,20200516,-1,0.0,,
918,20061,20200516,0,0.0,,
919,20063,20200516,0,0.0,,
920,20065,20200516,0,0.0,,
921,20067,20200516,1,13.986013986014,,
922,20069,20200516,0,0.0,,
923,20071,20200516,0,0.0,,
924,20073,20200516,0,0.0,,
925,20075,20200516,1,0.0,,
926,20077,20200516,0,0.0,,
927,20079,20200516,0,0.0,,
928,20081,20200516,0,0.0,,
929,20083,20200516,0,0.0,,
930,20085,20200516,0,7.5924379318199,,
931,20087,20200516,0,0.0,,
932,20089,20200516,0,0.0,,
933,20091,20200516,0,0.66400952189654,,
934,20093,20200516,0,0.0,,
935,20095,20200516,0,0.0,,
936,20097,20200516,0,0.0,,
937,20099,20200516,0,0.0,,
938,20101,20200516,0,0.0,,
939,20103,20200516,-1,0.0,,
940,20105,20200516,0,0.0,,
941,20107,20200516,0,0.0,,
942,20109,20200516,0,0.0,,
943,20111,20200516,-1,0.0,,
944,20113,20200516,0,0.0,,
945,20115,20200516,0,0.0,,
946,20117,20200516,0,0.0,,
947,20119,20200516,0,0.0,,
948,20121,20200516,0,0.0,,
949,20123,20200516,0,0.0,,
950,20125,20200516,0,0.0,,
951,20127,20200516,0,0.0,,
952,20129,20200516,0,0.0,,
953,20131,20200516,0,0.0,,
954,20133,20200516,0,0.0,,
955,20135,20200516,0,0.0,,
956,20137,20200516,0,0.0,,
957,20139,20200516,0,0.0,,
958,20141,20200516,0,0.0,,
959,20143,20200516,0,0.0,,
960,20145,20200516,0,0.0,,
961,20147,20200516,0,0.0,,
962,20149,20200516,0,0.0,,
963,20151,20200516,0,0.0,,
964,20153,20200516,0,0.0,,
965,20155,20200516,0,0.0,,
966,20157,20200516,0,0.0,,
967,20159,20200516,0,0.0,,
968,20161,20200516,0,0.0,,
969,20163,20200516,0,0.0,,
970,20165,20200516,0,0.0,,
971,20167,20200516,0,0.0,,
972,20169,20200516,0,1.8442018294482,,
973,20171,20200516,0,0.0,,
974,20173,20200516,0,0.77513070641537,,
975,20175,20200516,-1,0.0,,
976,20177,20200516,0,0.56537102473498,,
977,20179,20200516,0,0.0,,
978,20181,20200516,1,16.90045631232,,
979,20183,20200516,0,0.0,,
980,20185,20200516,0,0.0,,
981,20187,20200516,0,0.0,,
982,20189,20200516,0,0.0,,
983,20191,20200516,0,0.0,,
984,20193,20200516,0,0.0,,
985,20195,20200516,0,0.0,,
986,20197,20200516,1,0.0,,
987,20199,20200516,0,0.0,,
988,20201,20200516,0,0.0,,
989,20203,20200516,1,0.0,,
990,20205,20200516,0,0.0,,
991,20207,20200516,0,0.0,,
992,20209,20200516,0,14.507734435921,,
993,21001,20200516,0,0.0,,
994,21003,20200516,0,4.6915317851278,,
995,21005,20200516,0,0.0,,
996,21007,20200516,0,0.0,,
997,21009,20200516,0,0.0,,
998,21011,20200516,0,0.0,,
999,21013,20200516,0,0.0,,
1000,21015,20200516,1,23.206893195889,,
1001,21017,20200516,0,0.0,,
1002,21019,20200516,0,0.0,,
1003,21021,20200516,0,0.0,,
1004,21023,20200516,0,0.0,,
1005,21025,20200516,0,0.0,,
1006,21027,20200516,0,0.0,,
1007,21029,20200516,0,1.2243498702189,,
1008,21031,20200516,1,38.82288997593,,
1009,21033,20200516,0,0.0,,
1010,21035,20200516,0,7.6921104587062,,
1011,21037,20200516,0,2.1371174559754,,
1012,21039,20200516,0,0.0,,
1013,21041,20200516,0,0.0,,
1014,21043,20200516,0,0.0,,
1015,21045,20200516,0,0.0,,
1016,21047,20200516,0,0.0,,
1017,21049,20200516,0,0.0,,
1018,21051,20200516,0,0.0,,
1019,21053,20200516,0,0.0,,
1020,21055,20200516,0,0.0,,
1021,21057,20200516,0,0.0,,
1022,21059,20200516,0,0.0,,
1023,21061,20200516,1,8.2304526748971,,
1024,21063,20200516,0,0.0,,
1025,21065,20200516,0,0.0,,
1026,21067,20200516,1,6.189037975937,,
1027,21069,20200516,0,0.0,,
1028,21071,20200516,0,0.0,,
1029,21073,20200516,0,3.92226079112,,
1030,21075,20200516,0,0.0,,
1031,21077,20200516,0,0.0,,
1032,21079,20200516,0,0.0,,
1033,21081,20200516,0,0.0,,
1034,21083,20200516,0,0.0,,
1035,21085,20200516,0,0.0,,
1036,21087,20200516,0,0.0,,
1037,21089,20200516,0,0.0,,
1038,21091,20200516,0,0.0,,
1039,21093,20200516,0,1.8024838227077,,
1040,21095,20200516,0,0.0,,
1041,21097,20200516,0,0.0,,
1042,21099,20200516,0,0.0,,
1043,21101,20200516,0,4.423800044238,,
1044,21103,20200516,0,0.0,,
1045,21105,20200516,0,0.0,,
1046,21107,20200516,0,0.0,,
1047,21109,20200516,0,0.0,,
1048,21111,20200516,1,12.129005669332,,
1049,21113,20200516,0,0.0,,
1050,21115,20200516,0,0.0,,
1051,21117,20200516,0,4.1916669660715,,
1052,21119,20200516,0,0.0,,
1053,21121,20200516,0,3.210788248515,,
1054,21123,20200516,0,0.0,,
1055,21125,20200516,0,0.0,,
1056,21127,20200516,-1,-6.528693608409,,
1057,21129,20200516,0,0.0,,
1058,21131,20200516,0,10.124531740407,,
1059,21133,20200516,0,0.0,,
1060,21135,20200516,0,0.0,,
1061,21137,20200516,0,0.0,,
1062,21139,20200516,0,0.0,,
1063,21141,20200516,0,25.828352151133,,
1064,21143,20200516,0,0.0,,
1065,21145,20200516,0,1.5286312635666,,
1066,21147,20200516,0,0.0,,
1067,21149,20200516,0,10.861301183882,,
1068,21151,20200516,0,1.0754191446116,,
1069,21153,20200516,1,8.2230079763177,,
1070,21155,20200516,0,0.0,,
1071,21157,20200516,0,0.0,,
1072,21159,20200516,0,0.0,,
1073,21161,20200516,0,0.0,,
1074,21163,20200516,1,6.9998600027999,,
1075,21165,20200516,0,0.0,,
1076,21167,20200516,0,0.0,,
1077,21169,20200516,0,0.0,,
1078,21171,20200516,0,0.0,,
1079,21173,20200516,0,0.0,,
1080,21175,20200516,0,0.0,,
1081,21177,20200516,0,3.2656260205081,,
1082,21179,20200516,0,0.0,,
1083,21181,20200516,0,0.0,,
1084,21183,20200516,1,20.838542969076,,
1085,21185,20200516,1,7.4851419931436,,
1086,21187,20200516,0,0.0,,
1087,21189,20200516,0,0.0,,
1088,21191,20200516,0,0.0,,
1089,21193,20200516,0,0.0,,
1090,21195,20200516,1,8.6391595825558,,
1091,21197,20200516,0,0.0,,
1092,21199,20200516,0,3.0779174810323,,
1093,21201,20200516,0,0.0,,
1094,21203,20200516,0,0.0,,
1095,21205,20200516,0,0.0,,
1096,21207,20200516,1,22.317692350611,,
1097,21209,20200516,0,0.0,,
1098,21211,20200516,1,20.39817232376,,
1099,21213,20200516,1,10.768899418479,,
1100,21215,20200516,0,0.0,,
1101,21217,20200516,0,0.0,,
1102,21219,20200516,0,0.0,,
1103,21221,20200516,0,0.0,,
1104,21223,20200516,0,0.0,,
1105,21225,20200516,0,0.0,,
1106,21227,20200516,0,18.811702383819,,
1107,21229,20200516,1,8.2678792889624,,
1108,21231,20200516,0,0.0,,
1109,21233,20200516,0,0.0,,
1110,21235,20200516,0,0.0,,
1111,21237,20200516,0,0.0,,
1112,21239,20200516,0,0.0,,
1113,22001,20200516,1,4.8352002578773,,
1114,22003,20200516,1,19.510672337769,,
1115,22005,20200516,0,2.3695933777764,,
1116,22007,20200516,-1,-27.40852405098,,
1117,22009,20200516,1,22.419290554006,,
1118,22011,20200516,0,2.666880017068,,
1119,22013,20200516,0,-7.5522996752511,,
1120,22015,20200516,1,4.7229590913027,,
1121,22017,20200516,1,7.493630414148,,
1122,22019,20200516,0,0.49155508366268,,
1123,22021,20200516,1,20.165355918532,,
1124,22023,20200516,0,0.0,,
1125,22025,20200516,0,10.532968190436,,
1126,22027,20200516,-1,-6.3816209317167,,
1127,22029,20200516,0,5.1923775896983,,
1128,22031,20200516,0,-25.488839529549,,
1129,22033,20200516,1,12.725566344513,,
1130,22035,20200516,0,87.450808919983,,
1131,22037,20200516,1,20.904102430102,,
1132,22039,20200516,-1,-23.955681988322,,
1133,22041,20200516,0,9.9925056207844,,
1134,22043,20200516,0,0.0,,
1135,22045,20200516,0,1.4320492624946,,
1136,22047,20200516,-1,-58.441758174156,,
1137,22049,20200516,-1,-6.3516260162602,,
1138,22051,20200516,1,19.653497282037,,
1139,22053,20200516,0,-3.1879622545269,,
1140,22055,20200516,1,14.321371578215,,
1141,22057,20200516,1,14.342205011576,,
1142,22059,20200516,1,6.7150147730325,,
1143,22061,20200516,0,-6.4182106028839,,
1144,22063,20200516,0,-2.1308482907045,,
1145,22065,20200516,0,0.0,,
1146,22067,20200516,0,-28.141834847632,,
1147,22069,20200516,-1,-2.6206824257037,,
1148,22071,20200516,0,-1.5378937007874,,
1149,22073,20200516,1,26.096203654773,,
1150,22075,20200516,0,4.3109022718455,,
1151,22077,20200516,0,36.815462494248,,
1152,22079,20200516,0,10.027150438109,,
1153,22081,20200516,1,23.691068467188,,
1154,22083,20200516,0,0.0,,
1155,22085,20200516,0,0.0,,
1156,22087,20200516,-1,-12.700025400051,,
1157,22089,20200516,1,13.182674199623,,
1158,22091,20200516,0,9.8697196999605,,
1159,22093,20200516,0,-9.4804702313235,,
1160,22095,20200516,0,-2.3344305156757,,
1161,22097,20200516,0,-17.047391749062,,
1162,22099,20200516,0,-11.229436095151,,
1163,22101,20200516,0,2.0264245764773,,
1164,22103,20200516,0,3.0719724751266,,
1165,22105,20200516,0,8.9048516600128,,
1166,22107,20200516,-1,-23.07337332718,,
1167,22109,20200516,1,9.0529689211577,,
1168,22111,20200516,0,-9.0464990048851,,
1169,22113,20200516,0,1.6803616138193,,
1170,22115,20200516,0,2.1084146829999,,
1171,22117,20200516,0,12.988699831147,,
1172,22119,20200516,0,2.6082420448618,,
1173,22121,20200516,-1,-7.5571509540903,,
1174,22123,20200516,1,9.2336103416436,,
1175,22125,20200516,0,0.0,,
1176,22127,20200516,1,28.768699654776,,
1177,23001,20200516,0,6.4649002096475,,
1178,23003,20200516,0,0.0,,
1179,23005,20200516,0,7.7965308827368,,
1180,23007,20200516,0,0.0,,
1181,23009,20200516,0,0.0,,
1182,23011,20200516,0,3.2705924678255,,
1183,23013,20200516,0,0.0,,
1184,23015,20200516,0,2.8873361436738,,
1185,23017,20200516,0,0.0,,
1186,23019,20200516,0,1.3145095564845,,
1187,23021,20200516,0,0.0,,
1188,23023,20200516,0,0.0,,
1189,23025,20200516,0,1.9808256081135,,
1190,23027,20200516,0,0.0,,
1191,23029,20200516,0,0.0,,
1192,23031,20200516,0,3.3712031824158,,
1193,24001,20200516,1,12.78118609407,,
1194,24003,20200516,0,8.4594481677526,,
1195,24005,20200516,0,18.129736393633,,
1196,24009,20200516,0,9.727100783572,,
1197,24011,20200516,-1,29.934742261869,,
1198,24013,20200516,0,-1.1873170789625,,
1199,24015,20200516,-1,7.7779398181907,,
1200,24017,20200516,0,9.1879674378434,,
1201,24019,20200516,0,12.52779604748,,
1202,24021,20200516,0,14.640893556851,,
1203,24023,20200516,0,3.4466119804232,,
1204,24025,20200516,0,2.7403588304149,,
1205,24027,20200516,0,11.974577051798,,
1206,24029,20200516,0,36.041602306663,,
1207,24031,20200516,0,21.795242736188,,
1208,24033,20200516,0,26.393145700062,,
1209,24035,20200516,-1,7.939501002362,,
1210,24037,20200516,1,6.1668575455907,,
1211,24039,20200516,0,3.9038101186758,,
1212,24041,20200516,0,8.0686372071757,,
1213,24043,20200516,0,7.9444418698568,,
1214,24045,20200516,0,23.164010848478,,
1215,24047,20200516,0,9.5646185630117,,
1216,24510,20200516,1,19.039916426562,,
1217,25001,20200516,0,4.6950561059205,,
1218,25003,20200516,0,3.2014342425407,,
1219,25005,20200516,1,27.953865506522,,
1220,25007,20200516,0,0.0,,
1221,25009,20200516,1,23.192916908524,,
1222,25011,20200516,0,0.0,,
1223,25013,20200516,1,20.370005060338,,
1224,25015,20200516,0,8.0830690791519,,
1225,25017,20200516,0,12.409265005438,,
1226,25019,20200516,0,0.0,,
1227,25021,20200516,0,11.460507233561,,
1228,25023,20200516,1,21.488789375329,,
1229,25025,20200516,1,43.537374348028,,
1230,25027,20200516,1,33.830069514171,,
1231,26001,20200516,1,0.0,,
1232,26003,20200516,0,0.0,,
1233,26005,20200516,-1,0.84687629677933,,
1234,26007,20200516,1,3.5205069530012,,
1235,26009,20200516,0,4.2874292574173,,
1236,26011,20200516,0,6.7190754552174,,
1237,26013,20200516,0,0.0,,
1238,26015,20200516,0,0.0,,
1239,26017,20200516,0,5.8181253999961,,
1240,26019,20200516,0,0.0,,
1241,26021,20200516,1,9.7782934922197,,
1242,26023,20200516,1,6.8938575729025,,
1243,26025,20200516,0,3.7269210414508,,
1244,26027,20200516,1,5.7929596230714,,
1245,26029,20200516,0,3.8251157097502,,
1246,26031,20200516,0,0.0,,
1247,26033,20200516,0,2.677447856703,,
1248,26035,20200516,0,0.0,,
1249,26037,20200516,0,0.0,,
1250,26039,20200516,0,0.0,,
1251,26041,20200516,0,0.0,,
1252,26043,20200516,0,0.0,,
1253,26045,20200516,0,0.0,,
1254,26047,20200516,0,0.0,,
1255,26049,20200516,0,2.4641891708743,,
1256,26051,20200516,0,0.0,,
1257,26053,20200516,0,0.0,,
1258,26055,20200516,0,0.0,,
1259,26057,20200516,0,17.194370071971,,
1260,26059,20200516,1,8.7709680956036,,
1261,26061,20200516,0,0.0,,
1262,26063,20200516,0,9.6833543139343,,
1263,26065,20200516,0,4.7878634501344,,
1264,26067,20200516,0,3.0913334466822,,
1265,26069,20200516,0,3.9797827038644,,
1266,26071,20200516,0,0.0,,
1267,26073,20200516,0,0.0,,
1268,26075,20200516,0,0.0,,
1269,26077,20200516,0,10.940671379958,,
1270,26079,20200516,0,0.0,,
1271,26081,20200516,0,9.2852630697689,,
1272,26083,20200516,0,0.0,,
1273,26085,20200516,1,8.4366826963638,,
1274,26087,20200516,0,1.1414612987547,,
1275,26089,20200516,0,0.0,,
1276,26091,20200516,0,2.0314674304984,,
1277,26093,20200516,0,1.0416937941092,,
1278,26095,20200516,1,16.053941242575,,
1279,26097,20200516,0,0.0,,
1280,26099,20200516,0,3.432604248191,,
1281,26101,20200516,0,0.0,,
1282,26103,20200516,0,1.4992728526665,,
1283,26105,20200516,0,0.0,,
1284,26107,20200516,0,2.3013370768416,,
1285,26109,20200516,0,0.0,,
1286,26111,20200516,0,1.2025590456491,,
1287,26113,20200516,0,0.0,,
1288,26115,20200516,0,1.9933554817276,,
1289,26117,20200516,0,1.565239168545,,
1290,26119,20200516,0,0.0,,
1291,26121,20200516,0,9.2183953078368,,
1292,26123,20200516,0,0.0,,
1293,26125,20200516,0,2.3060089823026,,
1294,26127,20200516,-1,3.7782899459705,,
1295,26129,20200516,0,4.7625851312092,,
1296,26131,20200516,0,0.0,,
1297,26133,20200516,0,0.0,,
1298,26135,20200516,0,0.0,,
1299,26137,20200516,0,0.0,,
1300,26139,20200516,1,5.8253092553884,,
1301,26141,20200516,0,0.0,,
1302,26143,20200516,0,0.0,,
1303,26145,20200516,0,13.645500396244,,
1304,26147,20200516,0,5.6558242421196,,
1305,26149,20200516,0,3.2806246309297,,
1306,26151,20200516,0,0.0,,
1307,26153,20200516,0,0.0,,
1308,26155,20200516,0,1.4679545521271,,
1309,26157,20200516,0,0.0,,
1310,26159,20200516,0,5.285621787333,,
1311,26161,20200516,0,1.360170402148,,
1312,26163,20200516,0,7.6600186470006,,
1313,26165,20200516,0,0.0,,
1314,27001,20200516,1,6.2948508120358,,
1315,27003,20200516,1,12.327657941113,,
1316,27005,20200516,1,5.8100688493159,,
1317,27007,20200516,0,0.0,,
1318,27009,20200516,0,12.228227640686,,
1319,27011,20200516,0,0.0,,
1320,27013,20200516,1,4.434393153297,,
1321,27015,20200516,0,0.0,,
1322,27017,20200516,0,0.0,,
1323,27019,20200516,0,5.7094462788684,,
1324,27021,20200516,0,3.3580711239464,,
1325,27023,20200516,-1,8.4745762711864,,
1326,27025,20200516,0,5.302320649004,,
1327,27027,20200516,0,18.685185761888,,
1328,27029,20200516,0,0.0,,
1329,27031,20200516,0,0.0,,
1330,27033,20200516,0,17.863522686674,,
1331,27035,20200516,0,-1.5371608638844,,
1332,27037,20200516,1,10.022819395787,,
1333,27039,20200516,1,19.1076717302,,
1334,27041,20200516,0,0.0,,
1335,27043,20200516,0,-21.9731927049,,
1336,27045,20200516,0,0.0,,
1337,27047,20200516,1,19.814405072488,,
1338,27049,20200516,0,6.4738886491152,,
1339,27051,20200516,0,0.0,,
1340,27053,20200516,1,20.223677027878,,
1341,27055,20200516,0,0.0,,
1342,27057,20200516,0,0.0,,
1343,27059,20200516,1,2.4632968765396,,
1344,27061,20200516,-1,2.2158209616663,,
1345,27063,20200516,0,10.156408693886,,
1346,27065,20200516,0,0.0,,
1347,27067,20200516,0,25.463552397046,,
1348,27069,20200516,0,0.0,,
1349,27071,20200516,0,0.0,,
1350,27073,20200516,0,0.0,,
1351,27075,20200516,0,0.0,,
1352,27077,20200516,0,0.0,,
1353,27079,20200516,0,3.461764807699,,
1354,27081,20200516,0,0.0,,
1355,27083,20200516,0,0.0,,
1356,27085,20200516,-1,2.786058562951,,
1357,27087,20200516,-1,0.0,,
1358,27089,20200516,0,0.0,,
1359,27091,20200516,1,15.241579027587,,
1360,27093,20200516,1,34.450090431487,,
1361,27095,20200516,1,3.8056094683564,,
1362,27097,20200516,0,2.9952674773857,,
1363,27099,20200516,0,4.9922619939094,,
1364,27101,20200516,0,12.204051745179,,
1365,27103,20200516,1,14.588317675206,,
1366,27105,20200516,0,50.857644828702,,
1367,27107,20200516,-1,0.0,,
1368,27109,20200516,1,11.371317746205,,
1369,27111,20200516,0,1.7022435570081,,
1370,27113,20200516,0,0.0,,
1371,27115,20200516,0,3.3807769025322,,
1372,27117,20200516,0,0.0,,
1373,27119,20200516,-1,0.0,,
1374,27121,20200516,0,0.0,,
1375,27123,20200516,1,23.44086451362,,
1376,27125,20200516,0,24.660912453761,,
1377,27127,20200516,0,0.0,,
1378,27129,20200516,0,0.0,,
1379,27131,20200516,1,35.835871707579,,
1380,27133,20200516,1,10.735373054214,,
1381,27135,20200516,0,0.0,,
1382,27137,20200516,0,0.50233586175717,,
1383,27139,20200516,0,10.737318220558,,
1384,27141,20200516,0,9.2556407988646,,
1385,27143,20200516,1,20.181634712412,,
1386,27145,20200516,-1,21.108179419525,,
1387,27147,20200516,1,21.828699282382,,
1388,27149,20200516,-1,-10.198878123406,,
1389,27151,20200516,-1,10.792143319663,,
1390,27153,20200516,0,24.326954265326,,
1391,27155,20200516,0,0.0,,
1392,27157,20200516,0,0.0,,
1393,27159,20200516,0,0.0,,
1394,27161,20200516,1,5.3728777133032,,
1395,27163,20200516,0,8.0018289894833,,
1396,27165,20200516,0,27.530512985225,,
1397,27167,20200516,0,0.0,,
1398,27169,20200516,0,0.0,,
1399,27171,20200516,0,8.6719613808653,,
1400,27173,20200516,0,0.0,,
1401,28001,20200516,1,16.290359365328,,
1402,28003,20200516,0,0.0,,
1403,28005,20200516,0,40.660323656176,,
1404,28007,20200516,1,49.521294156487,,
1405,28009,20200516,0,0.0,,
1406,28011,20200516,1,9.7949588611728,,
1407,28013,20200516,0,0.0,,
1408,28015,20200516,0,10.053282396703,,
1409,28017,20200516,0,0.0,,
1410,28019,20200516,0,12.180267965895,,
1411,28021,20200516,1,11.125945705385,,
1412,28023,20200516,-1,6.4345923685735,,
1413,28025,20200516,0,5.1770552909505,,
1414,28027,20200516,1,4.5199783041041,,
1415,28029,20200516,0,17.81578478532,,
1416,28031,20200516,0,5.3659583601631,,
1417,28033,20200516,1,8.1105193435886,,
1418,28035,20200516,1,48.066010654632,,
1419,28037,20200516,0,0.0,,
1420,28039,20200516,0,-4.0816326530612,,
1421,28041,20200516,0,0.0,,
1422,28043,20200516,0,0.0,,
1423,28045,20200516,0,2.0994289553242,,
1424,28047,20200516,0,0.48058439061899,,
1425,28049,20200516,1,9.9206349206349,,
1426,28051,20200516,1,58.788947677837,,
1427,28053,20200516,0,24.801587301587,,
1428,28055,20200516,0,0.0,,
1429,28057,20200516,0,0.0,,
1430,28059,20200516,0,0.69629639945132,,
1431,28061,20200516,0,0.0,,
1432,28063,20200516,0,14.306151645207,,
1433,28065,20200516,0,8.9863407620417,,
1434,28067,20200516,1,22.027078621986,,
1435,28069,20200516,0,10.264832683227,,
1436,28071,20200516,0,0.0,,
1437,28073,20200516,0,11.050944855785,,
1438,28075,20200516,0,16.188870151771,,
1439,28077,20200516,0,23.83600826315,,
1440,28079,20200516,0,4.3886597033266,,
1441,28081,20200516,0,4.6818671286109,,
1442,28083,20200516,0,3.5482382996842,,
1443,28085,20200516,1,14.6400023424,,
1444,28087,20200516,0,6.8265210342179,,
1445,28089,20200516,0,17.878651008732,,
1446,28091,20200516,0,4.0695071826802,,
1447,28093,20200516,0,2.8333427778093,,
1448,28095,20200516,1,19.857029388403,,
1449,28097,20200516,0,0.0,,
